"","Employee_status","Happy_level","Year","Happy"
"653","Someone else",2,1972,"Pretty happy"
"654","Someone else",2,1972,"Pretty happy"
"655","Someone else",2,1972,"Pretty happy"
"656","Someone else",1,1972,"Very happy"
"657","Someone else",2,1972,"Pretty happy"
"658","Someone else",2,1972,"Pretty happy"
"659","Someone else",2,1972,"Pretty happy"
"660","Someone else",3,1972,"Not too happy"
"661","Someone else",3,1972,"Not too happy"
"662","Someone else",2,1972,"Pretty happy"
"663","Someone else",2,1972,"Pretty happy"
"664","Someone else",2,1972,"Pretty happy"
"665","Someone else",2,1972,"Pretty happy"
"666","Someone else",3,1972,"Not too happy"
"667","Someone else",2,1972,"Pretty happy"
"668","Someone else",2,1972,"Pretty happy"
"669","Someone else",2,1972,"Pretty happy"
"670","Someone else",2,1972,"Pretty happy"
"671","Self-employed",2,1972,"Pretty happy"
"672","Someone else",1,1972,"Very happy"
"673","Someone else",2,1972,"Pretty happy"
"674","Self-employed",2,1972,"Pretty happy"
"675","Someone else",3,1972,"Not too happy"
"676","Someone else",1,1972,"Very happy"
"677","Someone else",1,1972,"Very happy"
"678","Someone else",2,1972,"Pretty happy"
"679","Self-employed",2,1972,"Pretty happy"
"680","Someone else",2,1972,"Pretty happy"
"681","Someone else",3,1972,"Not too happy"
"682","Someone else",1,1972,"Very happy"
"683","Someone else",2,1972,"Pretty happy"
"684","Self-employed",3,1972,"Not too happy"
"685","Self-employed",2,1972,"Pretty happy"
"686","Self-employed",1,1972,"Very happy"
"687","Someone else",2,1972,"Pretty happy"
"688","Someone else",2,1972,"Pretty happy"
"689","Self-employed",1,1972,"Very happy"
"690","Self-employed",2,1972,"Pretty happy"
"691","Someone else",2,1972,"Pretty happy"
"692","Self-employed",2,1972,"Pretty happy"
"693","Someone else",2,1972,"Pretty happy"
"694","Someone else",1,1972,"Very happy"
"695","Someone else",3,1972,"Not too happy"
"696","Someone else",2,1972,"Pretty happy"
"697","Someone else",2,1972,"Pretty happy"
"698","Someone else",2,1972,"Pretty happy"
"699","Someone else",2,1972,"Pretty happy"
"700","Someone else",1,1972,"Very happy"
"701","Someone else",1,1972,"Very happy"
"702","Someone else",1,1972,"Very happy"
"703","Someone else",1,1972,"Very happy"
"704","Someone else",1,1972,"Very happy"
"705","Self-employed",1,1972,"Very happy"
"706","Someone else",3,1972,"Not too happy"
"707","Someone else",1,1972,"Very happy"
"708","Someone else",3,1972,"Not too happy"
"709","Someone else",1,1972,"Very happy"
"710","Someone else",1,1972,"Very happy"
"711","Someone else",1,1972,"Very happy"
"712","Someone else",2,1972,"Pretty happy"
"713","Someone else",1,1972,"Very happy"
"714","Someone else",1,1972,"Very happy"
"715","Someone else",2,1972,"Pretty happy"
"716","Someone else",1,1972,"Very happy"
"717","Someone else",3,1972,"Not too happy"
"718","Someone else",2,1972,"Pretty happy"
"719","Someone else",1,1972,"Very happy"
"720","Someone else",3,1972,"Not too happy"
"721","Someone else",2,1972,"Pretty happy"
"722","Someone else",2,1972,"Pretty happy"
"723","Someone else",2,1972,"Pretty happy"
"724","Someone else",2,1972,"Pretty happy"
"725","Self-employed",1,1972,"Very happy"
"726","Someone else",2,1972,"Pretty happy"
"727","Someone else",2,1972,"Pretty happy"
"728","Someone else",2,1972,"Pretty happy"
"729","Someone else",2,1972,"Pretty happy"
"730","Someone else",2,1972,"Pretty happy"
"731","Self-employed",1,1972,"Very happy"
"732","Someone else",2,1972,"Pretty happy"
"733","Someone else",1,1972,"Very happy"
"734","Someone else",2,1972,"Pretty happy"
"735","Someone else",2,1972,"Pretty happy"
"736","Someone else",1,1972,"Very happy"
"737","Someone else",3,1972,"Not too happy"
"738","Someone else",2,1972,"Pretty happy"
"739","Someone else",3,1972,"Not too happy"
"740","Someone else",3,1972,"Not too happy"
"741","Someone else",2,1972,"Pretty happy"
"742","Someone else",3,1972,"Not too happy"
"743","Someone else",3,1972,"Not too happy"
"744","Someone else",2,1972,"Pretty happy"
"745","Someone else",2,1972,"Pretty happy"
"746","Someone else",2,1972,"Pretty happy"
"747","Someone else",1,1972,"Very happy"
"748","Someone else",1,1972,"Very happy"
"749","Someone else",2,1972,"Pretty happy"
"750","Self-employed",3,1972,"Not too happy"
"751","Someone else",3,1972,"Not too happy"
"752","Self-employed",2,1972,"Pretty happy"
"753","Someone else",1,1972,"Very happy"
"754","Someone else",2,1972,"Pretty happy"
"755","Someone else",2,1972,"Pretty happy"
"756","Someone else",2,1972,"Pretty happy"
"757","Someone else",2,1972,"Pretty happy"
"758","Someone else",2,1972,"Pretty happy"
"759","Someone else",2,1972,"Pretty happy"
"760","Someone else",3,1972,"Not too happy"
"761","Someone else",2,1972,"Pretty happy"
"762","Someone else",2,1972,"Pretty happy"
"763","Someone else",1,1972,"Very happy"
"764","Someone else",1,1972,"Very happy"
"765","Someone else",1,1972,"Very happy"
"766","Someone else",2,1972,"Pretty happy"
"767","Someone else",2,1972,"Pretty happy"
"768","Someone else",1,1972,"Very happy"
"769","Someone else",2,1972,"Pretty happy"
"770","Someone else",2,1972,"Pretty happy"
"771","Someone else",2,1972,"Pretty happy"
"772","Someone else",2,1972,"Pretty happy"
"773","Someone else",2,1972,"Pretty happy"
"774","Someone else",2,1972,"Pretty happy"
"775","Someone else",3,1972,"Not too happy"
"776","Someone else",2,1972,"Pretty happy"
"777","Someone else",1,1972,"Very happy"
"778","Someone else",2,1972,"Pretty happy"
"779","Someone else",3,1972,"Not too happy"
"780","Someone else",3,1972,"Not too happy"
"781","Self-employed",2,1972,"Pretty happy"
"782","Someone else",2,1972,"Pretty happy"
"783","Someone else",1,1972,"Very happy"
"784","Someone else",3,1972,"Not too happy"
"785","Someone else",3,1972,"Not too happy"
"786","Someone else",3,1972,"Not too happy"
"787","Someone else",2,1972,"Pretty happy"
"788","Someone else",2,1972,"Pretty happy"
"789","Someone else",2,1972,"Pretty happy"
"790","Someone else",2,1972,"Pretty happy"
"791","Someone else",2,1972,"Pretty happy"
"792","Someone else",3,1972,"Not too happy"
"793","Someone else",2,1972,"Pretty happy"
"794","Someone else",3,1972,"Not too happy"
"795","Someone else",2,1972,"Pretty happy"
"796","Someone else",2,1972,"Pretty happy"
"797","Someone else",2,1972,"Pretty happy"
"798","Someone else",2,1972,"Pretty happy"
"799","Someone else",2,1972,"Pretty happy"
"800","Someone else",3,1972,"Not too happy"
"801","Someone else",2,1972,"Pretty happy"
"802","Self-employed",2,1972,"Pretty happy"
"803","Someone else",2,1972,"Pretty happy"
"804","Someone else",2,1972,"Pretty happy"
"805","Someone else",1,1972,"Very happy"
"806","Someone else",2,1972,"Pretty happy"
"807","Someone else",1,1972,"Very happy"
"808","Someone else",1,1972,"Very happy"
"809","Someone else",1,1972,"Very happy"
"810","Someone else",2,1972,"Pretty happy"
"811","Self-employed",2,1972,"Pretty happy"
"812","Self-employed",2,1972,"Pretty happy"
"813","Someone else",3,1972,"Not too happy"
"814","Someone else",2,1972,"Pretty happy"
"815","Someone else",2,1972,"Pretty happy"
"816","Self-employed",2,1972,"Pretty happy"
"817","Self-employed",3,1972,"Not too happy"
"818","Someone else",2,1972,"Pretty happy"
"819","Someone else",2,1972,"Pretty happy"
"820","Someone else",3,1972,"Not too happy"
"821","Someone else",2,1972,"Pretty happy"
"822","Someone else",1,1972,"Very happy"
"823","Someone else",2,1972,"Pretty happy"
"824","Someone else",1,1972,"Very happy"
"825","Someone else",2,1972,"Pretty happy"
"826","Self-employed",1,1972,"Very happy"
"827","Someone else",1,1972,"Very happy"
"828","Someone else",1,1972,"Very happy"
"829","Someone else",1,1972,"Very happy"
"830","Self-employed",1,1972,"Very happy"
"831","Someone else",2,1972,"Pretty happy"
"832","Someone else",1,1972,"Very happy"
"833","Someone else",1,1972,"Very happy"
"834","Someone else",1,1972,"Very happy"
"835","Someone else",2,1972,"Pretty happy"
"836","Someone else",2,1972,"Pretty happy"
"837","Someone else",2,1972,"Pretty happy"
"838","Someone else",1,1972,"Very happy"
"839","Someone else",3,1972,"Not too happy"
"840","Someone else",2,1972,"Pretty happy"
"841","Someone else",2,1972,"Pretty happy"
"842","Someone else",2,1972,"Pretty happy"
"843","Someone else",2,1972,"Pretty happy"
"844","Someone else",2,1972,"Pretty happy"
"845","Self-employed",2,1972,"Pretty happy"
"846","Someone else",3,1972,"Not too happy"
"847","Someone else",1,1972,"Very happy"
"848","Someone else",2,1972,"Pretty happy"
"849","Someone else",1,1972,"Very happy"
"850","Someone else",2,1972,"Pretty happy"
"851","Someone else",2,1972,"Pretty happy"
"852","Someone else",1,1972,"Very happy"
"853","Someone else",2,1972,"Pretty happy"
"854","Someone else",3,1972,"Not too happy"
"855","Someone else",2,1972,"Pretty happy"
"856","Someone else",1,1972,"Very happy"
"857","Self-employed",1,1972,"Very happy"
"858","Someone else",1,1972,"Very happy"
"859","Someone else",2,1972,"Pretty happy"
"860","Someone else",2,1972,"Pretty happy"
"861","Someone else",2,1972,"Pretty happy"
"862","Someone else",2,1972,"Pretty happy"
"863","Someone else",2,1972,"Pretty happy"
"864","Someone else",2,1972,"Pretty happy"
"865","Someone else",3,1972,"Not too happy"
"866","Someone else",1,1972,"Very happy"
"867","Someone else",1,1972,"Very happy"
"868","Self-employed",2,1972,"Pretty happy"
"869","Someone else",1,1972,"Very happy"
"870","Self-employed",2,1972,"Pretty happy"
"871","Someone else",1,1972,"Very happy"
"872","Someone else",2,1972,"Pretty happy"
"873","Self-employed",1,1972,"Very happy"
"874","Self-employed",2,1972,"Pretty happy"
"875","Someone else",2,1972,"Pretty happy"
"876","Someone else",1,1972,"Very happy"
"877","Self-employed",2,1972,"Pretty happy"
"878","Someone else",2,1972,"Pretty happy"
"879","Someone else",1,1972,"Very happy"
"880","Self-employed",2,1972,"Pretty happy"
"881","Someone else",3,1972,"Not too happy"
"882","Self-employed",2,1972,"Pretty happy"
"883","Someone else",2,1972,"Pretty happy"
"884","Someone else",2,1972,"Pretty happy"
"885","Someone else",2,1972,"Pretty happy"
"886","Someone else",1,1972,"Very happy"
"887","Someone else",2,1972,"Pretty happy"
"888","Someone else",3,1972,"Not too happy"
"889","Someone else",3,1972,"Not too happy"
"890","Someone else",2,1972,"Pretty happy"
"891","Someone else",2,1972,"Pretty happy"
"892","Someone else",1,1972,"Very happy"
"893","Someone else",2,1972,"Pretty happy"
"894","Someone else",3,1972,"Not too happy"
"895","Someone else",1,1972,"Very happy"
"896","Someone else",1,1972,"Very happy"
"897","Self-employed",1,1972,"Very happy"
"898","Self-employed",2,1972,"Pretty happy"
"899","Someone else",2,1972,"Pretty happy"
"900","Someone else",2,1972,"Pretty happy"
"901","Someone else",2,1972,"Pretty happy"
"902","Self-employed",2,1972,"Pretty happy"
"903","Someone else",2,1972,"Pretty happy"
"904","Self-employed",2,1972,"Pretty happy"
"905","Someone else",1,1972,"Very happy"
"906","Someone else",2,1972,"Pretty happy"
"907","Someone else",3,1972,"Not too happy"
"908","Someone else",3,1972,"Not too happy"
"909","Someone else",2,1972,"Pretty happy"
"910","Someone else",2,1972,"Pretty happy"
"911","Someone else",1,1972,"Very happy"
"912","Someone else",2,1972,"Pretty happy"
"913","Someone else",2,1972,"Pretty happy"
"914","Someone else",1,1972,"Very happy"
"915","Someone else",2,1972,"Pretty happy"
"916","Someone else",2,1972,"Pretty happy"
"917","Someone else",2,1972,"Pretty happy"
"918","Someone else",2,1972,"Pretty happy"
"919","Someone else",2,1972,"Pretty happy"
"920","Someone else",1,1972,"Very happy"
"921","Someone else",1,1972,"Very happy"
"922","Someone else",3,1972,"Not too happy"
"923","Someone else",3,1972,"Not too happy"
"924","Someone else",1,1972,"Very happy"
"925","Someone else",2,1972,"Pretty happy"
"926","Someone else",2,1972,"Pretty happy"
"927","Someone else",3,1972,"Not too happy"
"928","Someone else",2,1972,"Pretty happy"
"929","Someone else",2,1972,"Pretty happy"
"930","Someone else",2,1972,"Pretty happy"
"931","Self-employed",3,1972,"Not too happy"
"932","Self-employed",2,1972,"Pretty happy"
"933","Someone else",2,1972,"Pretty happy"
"934","Someone else",1,1972,"Very happy"
"935","Someone else",1,1972,"Very happy"
"936","Someone else",2,1972,"Pretty happy"
"937","Someone else",3,1972,"Not too happy"
"938","Someone else",2,1972,"Pretty happy"
"939","Someone else",1,1972,"Very happy"
"940","Someone else",2,1972,"Pretty happy"
"941","Someone else",2,1972,"Pretty happy"
"942","Someone else",2,1972,"Pretty happy"
"943","Someone else",3,1972,"Not too happy"
"944","Someone else",2,1972,"Pretty happy"
"945","Someone else",1,1972,"Very happy"
"946","Someone else",2,1972,"Pretty happy"
"947","Someone else",2,1972,"Pretty happy"
"948","Someone else",2,1972,"Pretty happy"
"949","Someone else",3,1972,"Not too happy"
"950","Someone else",2,1972,"Pretty happy"
"951","Self-employed",2,1972,"Pretty happy"
"952","Someone else",1,1972,"Very happy"
"953","Someone else",1,1972,"Very happy"
"954","Someone else",2,1972,"Pretty happy"
"955","Someone else",2,1972,"Pretty happy"
"956","Someone else",1,1972,"Very happy"
"957","Self-employed",3,1972,"Not too happy"
"958","Someone else",1,1972,"Very happy"
"959","Someone else",3,1972,"Not too happy"
"960","Someone else",1,1972,"Very happy"
"961","Someone else",1,1972,"Very happy"
"962","Someone else",1,1972,"Very happy"
"963","Someone else",2,1972,"Pretty happy"
"964","Someone else",1,1972,"Very happy"
"965","Someone else",2,1972,"Pretty happy"
"966","Self-employed",2,1972,"Pretty happy"
"967","Someone else",1,1972,"Very happy"
"968","Someone else",1,1972,"Very happy"
"969","Someone else",3,1972,"Not too happy"
"970","Someone else",2,1972,"Pretty happy"
"971","Someone else",1,1972,"Very happy"
"972","Someone else",1,1972,"Very happy"
"973","Self-employed",1,1972,"Very happy"
"974","Someone else",2,1972,"Pretty happy"
"975","Someone else",1,1972,"Very happy"
"976","Someone else",2,1972,"Pretty happy"
"977","Someone else",1,1972,"Very happy"
"978","Someone else",3,1972,"Not too happy"
"979","Someone else",1,1972,"Very happy"
"980","Someone else",2,1972,"Pretty happy"
"981","Self-employed",1,1972,"Very happy"
"982","Someone else",1,1972,"Very happy"
"983","Someone else",2,1972,"Pretty happy"
"984","Someone else",2,1972,"Pretty happy"
"985","Self-employed",3,1972,"Not too happy"
"986","Someone else",2,1972,"Pretty happy"
"987","Someone else",2,1972,"Pretty happy"
"988","Someone else",2,1972,"Pretty happy"
"989","Someone else",2,1972,"Pretty happy"
"990","Someone else",2,1972,"Pretty happy"
"991","Someone else",3,1972,"Not too happy"
"992","Someone else",2,1972,"Pretty happy"
"993","Someone else",3,1972,"Not too happy"
"994","Someone else",3,1972,"Not too happy"
"995","Someone else",1,1972,"Very happy"
"996","Someone else",3,1972,"Not too happy"
"997","Someone else",3,1972,"Not too happy"
"998","Someone else",2,1972,"Pretty happy"
"999","Someone else",2,1972,"Pretty happy"
"1000","Someone else",2,1972,"Pretty happy"
"1001","Someone else",2,1972,"Pretty happy"
"1002","Someone else",2,1972,"Pretty happy"
"1003","Someone else",1,1972,"Very happy"
"1004","Someone else",2,1972,"Pretty happy"
"1005","Someone else",1,1972,"Very happy"
"1006","Someone else",3,1972,"Not too happy"
"1007","Someone else",3,1972,"Not too happy"
"1008","Someone else",2,1972,"Pretty happy"
"1009","Someone else",3,1972,"Not too happy"
"1010","Someone else",2,1972,"Pretty happy"
"1011","Someone else",2,1972,"Pretty happy"
"1012","Someone else",2,1972,"Pretty happy"
"1013","Someone else",1,1972,"Very happy"
"1014","Someone else",2,1972,"Pretty happy"
"1015","Someone else",2,1972,"Pretty happy"
"1016","Someone else",2,1972,"Pretty happy"
"1017","Someone else",2,1972,"Pretty happy"
"1018","Someone else",2,1972,"Pretty happy"
"1019","Someone else",3,1972,"Not too happy"
"1020","Someone else",3,1972,"Not too happy"
"1021","Self-employed",1,1972,"Very happy"
"1022","Someone else",1,1972,"Very happy"
"1023","Someone else",2,1972,"Pretty happy"
"1024","Someone else",2,1972,"Pretty happy"
"1025","Someone else",2,1972,"Pretty happy"
"1026","Self-employed",1,1972,"Very happy"
"1027","Someone else",2,1972,"Pretty happy"
"1028","Someone else",2,1972,"Pretty happy"
"1029","Someone else",2,1972,"Pretty happy"
"1030","Self-employed",3,1972,"Not too happy"
"1031","Someone else",2,1972,"Pretty happy"
"1032","Someone else",2,1972,"Pretty happy"
"1033","Someone else",2,1972,"Pretty happy"
"1034","Someone else",2,1972,"Pretty happy"
"1035","Someone else",1,1972,"Very happy"
"1036","Someone else",1,1972,"Very happy"
"1037","Someone else",2,1972,"Pretty happy"
"1038","Someone else",3,1972,"Not too happy"
"1039","Someone else",1,1972,"Very happy"
"1040","Self-employed",2,1972,"Pretty happy"
"1041","Someone else",1,1972,"Very happy"
"1042","Someone else",3,1972,"Not too happy"
"1043","Someone else",1,1972,"Very happy"
"1044","Someone else",1,1972,"Very happy"
"1045","Someone else",2,1972,"Pretty happy"
"1046","Self-employed",2,1972,"Pretty happy"
"1047","Someone else",2,1972,"Pretty happy"
"1048","Someone else",2,1972,"Pretty happy"
"1049","Someone else",3,1972,"Not too happy"
"1050","Someone else",2,1972,"Pretty happy"
"1051","Someone else",2,1972,"Pretty happy"
"1052","Someone else",2,1972,"Pretty happy"
"1053","Someone else",2,1972,"Pretty happy"
"1054","Someone else",2,1972,"Pretty happy"
"1055","Someone else",2,1972,"Pretty happy"
"1056","Self-employed",1,1972,"Very happy"
